code,name,active,concept_status,semantic_types,umls_cui,relation_types,relation_groups,definitions,synonym_count,nci_url
C27978,Stage IIIB,True,DEFAULT,Clinical Attribute,C0456599,Disease_Is_Stage,role,"Locally advanced cancer that has spread to nearby organs but not to distant anatomic sites. The definition of stage IIIB depends on the particular type of cancer that it refers to; for example, for testicular cancer, stage IIIB incudes: (Any pT/TX, N1-3, M0, S2); (Any pT/TX, Any N, M1a, S2). TX: Testicular cancer in which the primary tumor cannot be assessed. N1: Testicular cancer with metastasis with a lymph node mass 2 cm or smaller in greatest dimension and less than or equal to five nodes positive, none larger than 2 cm in greatest dimension. N2: Testicular cancer with metastasis with a lymph node mass larger than 2 cm but not larger than 5 cm in greatest dimension; or more than five nodes positive, none larger than 5 cm; or evidence of extranodal extension of tumor. N3: Testicular cancer with metastasis with a lymph node mass larger than 5 cm in greatest dimension. M0: Testicular cancer without evidence of distant metastasis. M1a: Testicular cancer with non-retroperitoneal nodal or pulmonary metastases. S2: LDH 1.5-10 x N or hCG (mlU/mL) 5,000-50,000 or AFP (ng/mL) 1,000-10,000. N indicates the upper limit of normal for the LDH assay. (AJCC 8th ed.)",4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C27978
C27982,Stage IIIC,True,DEFAULT,Clinical Attribute,C0456608,Disease_Is_Stage,role,"Cancer that has spread to nearby organs but not to distant anatomic sites. The definition of stage IIIC depends on the particular type of cancer that it refers to; for example, for ovarian cancer, stage IIIC includes: T3c, N0/N1, M0. T3c: Ovarian cancer with macroscopic peritoneal metastasis beyond the pelvis more than 2 cm in greatest dimension with or without metastasis to the retroperitoneal lymph nodes (includes extension of tumor to capsule of liver and spleen without parenchymal involvement of either organ). N0: No regional lymph node metastasis. N1: Positive retroperitoneal lymph nodes only (histologically confirmed). M0: No distant metastasis. (AJCC 8th Ed.)",4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C27982
C27971,Stage IV,True,DEFAULT,Clinical Attribute,C0441772,Disease_Is_Stage,role,Advanced cancer that has spread to adjacent and/or distant anatomic sites.,6,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C27971
C27979,Stage IVA,True,DEFAULT,Clinical Attribute,C0456600,Disease_Is_Stage,role,"Advanced cancer. The definition of stage IVA depends on the particular type of cancer that it refers to; for example, for uterine corpus carcinoma or carcinosarcoma, stage IVA includes: T4, Any N, M0. T4: Uterine corpus carcinoma or carcinosarcoma with tumor invading the bladder mucosa and/or bowel mucosa (bullous edema is not sufficient to classify a tumor as T4). M0: No distant metastasis. (AJCC 8th Ed.)",4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C27979
C27980,Stage IVB,True,DEFAULT,Clinical Attribute,C0456601,Disease_Is_Stage,role,"Advanced cancer. The definition of stage IVB depends on the particular type of cancer that it refers to; for example, for bone cancer, stage IVB includes: (Any T, N1, Any M, Any G); (Any T, Any N, M1b, Any G). N1: Regional lymph node metastasis. M1b: Metastasis in the bone or other distant sites. (AJCC 8th ed.)",4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C27980
C28055,Stage IVC,True,DEFAULT,Clinical Attribute,C0441774,Disease_Is_Stage,role,"Cancer that has spread to distant anatomic sites beyond its original site of growth. The definition of stage IVC depends on the particular type of cancer that it refers to; for example, for head and neck carcinomas (lip and oral cavity carcinoma, laryngeal carcinoma, nasal cavity and paranasal sinus carcinoma, pharynx carcinoma, thyroid gland carcinoma, and major salivary gland carcinoma) and head and neck mucosal melanoma, stage IVC is defined as follows: any T, any N, M1; for appendix carcinoma, stage IVC is defined as follows: any T, any N, M1b, any G. M1: Distant metastasis.  M1b: Nonperitoneal metastasis.  G: Grade (cellular differentiation).",4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C28055
C128800,Submucosal Lesion,True,DEFAULT,Finding,,Disease_Has_Finding,role,A pathologic process that affects the loose connective tissue beneath the mucosa.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C128800
C21573,TAP1 Gene,True,DEFAULT,Gene or Genome,C1336575,Gene_Associated_With_Disease,role,This gene is involved in peptide transport and antigen processing.,7,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C21573
C52304,TAP1 wt Allele,True,DEFAULT,Gene or Genome,C1704919,Gene_Associated_With_Disease,role,"Human TAP1 wild-type allele is located in the vicinity of 6p21.3 and is approximately 9 kb in length. This allele, which encodes antigen peptide transporter 1 protein, is involved in the presentation of antigen fragments to major histocompatibiltiy complex class I proteins. Mutations in the gene are associated with with ankylosing spondylitis, insulin-dependent diabetes mellitus, type I bare lymphocyte syndrome and celiac disease.",24,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C52304
C177584,TCGA BCR Tumor Code Identifier,True,DEFAULT,Intellectual Product,,Has_GDC_Value|Is_Value_For_GDC_Property,association,A two digit numerical identifier assigned to a specific tumor sample from a by the The Cancer Genome Atlas (TCGA) Biospecimen Core Resource (BCR).,4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C177584
C17359,TP53 Gene,True,DEFAULT,Gene or Genome,C0079419,Disease_Mapped_To_Gene|Gene_Involved_In_Pathogenesis_Of_Disease,role,This gene plays a critical role in cell cycle regulation and has tumor suppressor activity.,11,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17359
C36329,TP53 Gene Inactivation,True,DEFAULT,Cell or Molecular Dysfunction,C1515171,Disease_May_Have_Molecular_Abnormality,role,A mutation in the TP53 gene that either inhibits the expression of or results in the translation of an inactive cellular tumor antigen p53 protein.,15,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36329
C52271,TP53 wt Allele,True,DEFAULT,Gene or Genome,C1705526,Gene_Involved_In_Pathogenesis_Of_Disease,role,"A tumor suppressor gene that normally inhibits the growth of tumors. This gene is altered in many types of cancer. | Human TP53 wild-type allele is located in the vicinity of 17p13.1 and is approximately 19 kb in length. This allele, which encodes cellular tumor antigen p53 protein, plays a role in cell cycle regulation during the G0/G1transition. Alterations of the TP53 gene occur as both somatic and germline mutations in human malignancies in select cancer-prone families with Li-Fraumeni syndrome.",15,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C52271
C97240,TP53*1 Allele,True,DEFAULT,Gene or Genome,C3273300,Gene_Involved_In_Pathogenesis_Of_Disease,role,"Human TP53*1 allele is located in the vicinity of 17p13.1 and is approximately 19 kb in length. This allele, which encodes cellular tumor antigen p53*1 protein, is involved in apoptosis and tumor suppression. This variant exhibits a coding change from a proline at amino acid 72 to an arginine, which may affect the activity and stability of the encoded protein.",9,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C97240
C60661,Tenesmus,True,DEFAULT,Finding,C0232726,Disease_May_Have_Finding,role,Painful spasm of the anal sphincter along with an urgent desire to defecate without the significant production of feces; associated with irritable bowel syndrome.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C60661
C12905,Thoracic Cavity,True,DEFAULT,Body Space or Junction,C0230139,Disease_Has_Associated_Anatomic_Site|Disease_Has_Metastatic_Anatomic_Site,role,The cavity enclosed by the ribs between the diaphragm and the neck. | The cavity in the vertebrate body enclosed by the ribs between the diaphragm and the neck and containing the lungs and heart.,5,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C12905
C12801,Tissue,True,DEFAULT,Tissue,C0040300,Disease_Has_Normal_Tissue_Origin,role,"A group or layer of cells that work together to perform a specific function. | An anatomical structure consisting of similarly specialized cells and intercellular matrix, aggregated according to genetically determined spatial relationships, performing a specific function. | An anatomical structure consisting of similarly specialized cells and intercellular matrix, aggregated according to genetically determined spatial relationships, performing a specific function. (NCI)",12,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C12801
C160985,Tubuloglandular Pattern,True,DEFAULT,Finding,,Disease_Has_Finding,role,A morphologic finding indicating the presence of a tubuloglandular growth pattern in a cellular infiltrate.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C160985
C3938,Turcot Syndrome,True,DEFAULT,Disease or Syndrome,C0265325,Disease_May_Have_Associated_Disease,role,"An autosomal dominant hereditary neoplastic syndrome caused by mutations in the PMS2, MLH1, MSH2, or APC genes. There are two types described, type 1, characterized by the presence of glioblastoma and often associated with hereditary nonpolyposis colorectal carcinoma, and type 2, characterized by the presence of medulloblastoma and familiar adenomatous polyposis.",4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C3938
C40463,Turcot Syndrome Type 1,True,DEFAULT,Disease or Syndrome,C1519702,Disease_May_Have_Associated_Disease,role,"An autosomal dominant hereditary neoplastic syndrome caused by mutations in the PMS2, MLH1, or MSH2 genes. It is characterized by the presence of glioblastoma and the absence of familiar adenomatous polyposis. Patients often develop hereditary nonpolyposis colorectal carcinoma.",2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C40463
C40464,Turcot Syndrome Type 2,True,DEFAULT,Disease or Syndrome,C1519703,Disease_May_Have_Associated_Disease,role,An autosomal dominant hereditary neoplastic syndrome caused by mutations in the APC gene. It is characterized by the presence of medulloblastoma and familiar adenomatous polyposis.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C40464
C26341,Tyrosine-Protein Phosphatase Non-Receptor Type 12,True,DEFAULT,"Amino Acid, Peptide, or Protein|Enzyme",C1869547,Gene_Product_Malfunction_Associated_With_Disease,role,"Tyrosine-protein phosphatase non-receptor type 12 (780 aa, ~88 kDa) is encoded by the human PTPN12 gene. This protein plays a role in both cytoskeleton morphology and protein dephosphorylation.",10,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C26341
C2952,Ulcerative Colitis,True,DEFAULT,Disease or Syndrome,C3553962,Disease_Has_Associated_Disease,role,"A chronic inflammatory disease affecting the mucosal surface of the colon and rectum. | An inflammatory bowel disease involving the mucosal surface of the large intestine and rectum. It may present with an acute or slow onset and follows an intermittent or continuous course. Signs and symptoms include abdominal pain, diarrhea, fever, weight loss, and intestinal hemorrhage. | Chronic inflammation of the colon that produces ulcers in its lining.  This condition is marked by abdominal pain, cramps, and loose discharges of pus, blood, and mucus from the bowel.",9,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C2952
C37085,Undifferentiated Carcinoma Cell,True,DEFAULT,Cell,C1519778,Disease_Has_Abnormal_Cell,role,,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C37085
C36134,Undifferentiated Lesion,True,DEFAULT,Finding,C1336859,Disease_Has_Finding,role,A lesion composed of cells that exhibit undifferentiated features.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36134
C129654,Unresectable Digestive System Adenocarcinoma,True,DEFAULT,Neoplastic Process,,is_parent_of,hierarchy,An adenocarcinoma that arises from the gastrointestinal system and is not amenable to surgical resection.,5,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C129654
C155903,Unresectable Digestive System Carcinoma,True,DEFAULT,Neoplastic Process,,is_parent_of,hierarchy,A digestive system carcinoma that is not amenable to surgical resection.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C155903
C36165,Unresectable Mass,True,DEFAULT,Pathologic Function,C0677964,Disease_Has_Finding,role,A mass that is not amenable to surgical resection.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36165
C224628,Unresectable Squamous Cell Carcinoma,True,DEFAULT,Neoplastic Process,,is_parent_of,hierarchy,A squamous cell carcinoma that is not amenable to surgical resection.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C224628
C4142,Villous Adenocarcinoma,True,DEFAULT,Neoplastic Process,C0334306,is_parent_of,hierarchy,An adenocarcinoma characterized by the presence of a villous architectural pattern. It may arise from a villous adenoma.,3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C4142
C36121,Villous Pattern,True,DEFAULT,Finding,C1336964,Disease_Has_Finding,role,A morphological appearance resembling the villi seen on the mucosa of the small bowel,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36121
C20903,WNT3 Gene,True,DEFAULT,Gene or Genome,C1337001,Gene_Associated_With_Disease,role,This gene plays a role in signal transduction and intercellular communication. It is involved in neural development.,5,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C20903
C52996,WNT3 wt Allele,True,DEFAULT,Gene or Genome,C1710654,Gene_Associated_With_Disease,role,"Human WNT3 wild-type allele is located within 17q21-q22 and is approximately 54 kb in length. This allele, which encodes proto-oncogene wnt-3 protein, is involved in fetal development.",12,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C52996
C3445,Weight Loss,True,DEFAULT,Finding,C1262477,Disease_May_Have_Finding,role,"A finding characterized by a decrease in overall body weight; for pediatrics, less than the baseline growth curve. | A reduction in total body weight.",9,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C3445
